image,subj_ident_pre,subj_ident_gray,subj_ident_post,verbal_acc_pre,verbal_acc_gray,verbal_acc_post,sem_dist_pre,sem_dist_gray,sem_dist_post,sem_entropy_pre,sem_entropy_gray,sem_entropy_post,diff_mean_subj_ident,diff_mean_verbal_acc,diff_mean_sem_dist,diff_mean_sem_entropy,info_gain_sem_dist,info_gain_entropy,info_gain_sem_dist_gray,info_gain_entropy_gray
chili,0.3703703703703703,0.925925925925926,1.0,0.037037037037037,0.1481481481481481,0.1481481481481481,0.5088098954468815,0.2171825283267772,0.2203262026533738,3.5883543471732335,2.3667452542142176,2.380770107572479,0.6296296296296298,0.1111111111111111,-0.2884836927935077,-1.2075842396007546,0.2884836927935077,1.2075842396007546,0.2916273671201043,1.221609092959016
chime,0.2857142857142857,0.9047619047619048,0.8571428571428571,0.0,0.1428571428571428,0.0,0.7447520199504988,0.3526722353769784,0.5974429398127742,2.692380602454975,1.0949143184120975,1.7534343861887849,0.5714285714285714,0.0,-0.1473090801377246,-0.9389462162661899,0.1473090801377246,0.9389462162661899,0.3920797845735204,1.5974662840428773
chimney,0.9090909090909092,1.0,1.0,0.5909090909090909,0.7727272727272727,0.7727272727272727,0.1280999110777846,0.0355952352763921,0.0669501205097668,0.9933927290103626,0.3095434291503252,0.5907239186406502,0.09090909090909083,0.18181818181818177,-0.061149790568017795,-0.40266881036971236,0.061149790568017795,0.40266881036971236,0.09250467580139249,0.6838492998600374
chin,0.0666666666666666,1.0,0.3333333333333333,0.0,0.8,0.2666666666666666,0.6141209557872498,0.0,0.4181504379229172,1.9219280948873625,-0.0,2.5219280948873624,0.2666666666666667,0.2666666666666666,-0.19597051786433262,0.5999999999999999,0.19597051786433262,-0.5999999999999999,0.6141209557872498,1.9219280948873625
chinaware,0.4444444444444444,0.8888888888888888,1.0,0.0,0.1111111111111111,0.1666666666666666,0.6831746725626692,0.5213804940697321,0.4562079323110156,2.9780948881692604,1.807354922057604,1.9528195311147831,0.5555555555555556,0.1666666666666666,-0.2269667402516536,-1.0252753570544773,0.2269667402516536,1.0252753570544773,0.1617941784929371,1.1707399661116564
chinchilla,0.2,0.95,0.8,0.05,0.15,0.1,0.5108011473923622,0.3806505500341305,0.4631477322035947,3.906890595608518,1.6849774484867257,3.086048612313038,0.6000000000000001,0.05,-0.04765341518876748,-0.8208419832954799,0.04765341518876748,0.8208419832954799,0.13015059735823165,2.221913147121792
chip,0.2142857142857142,0.3571428571428571,0.7142857142857143,0.0357142857142857,0.1785714285714285,0.1428571428571428,0.6610065245383256,0.2784557939022459,0.3194702821537803,3.658993415253805,3.2221915755066775,3.334209459448048,0.5000000000000001,0.1071428571428571,-0.34153624238454533,-0.3247839558057568,0.34153624238454533,0.3247839558057568,0.38255073063607975,0.4368018397471274
chipmunk,0.8,0.96,0.96,0.16,0.36,0.32,0.28571653497734,0.1271439798934052,0.1429390243153989,2.5820599105802575,1.4329283087286118,1.4373770511116049,0.15999999999999992,0.16,-0.1427775106619411,-1.1446828594686527,0.1427775106619411,1.1446828594686527,0.1585725550839348,1.1491316018516458
chips,0.3157894736842105,0.9473684210526316,0.8421052631578947,0.0,0.1578947368421052,0.1578947368421052,0.5919953143547589,0.0523618966869217,0.2071623058273586,3.2516291673878226,1.8230264907128848,2.4416298737872246,0.5263157894736842,0.1578947368421052,-0.3848330085274003,-0.809999293600598,0.3848330085274003,0.809999293600598,0.5396334176678372,1.4286026766749378
chisel,0.2941176470588235,0.5882352941176471,0.7647058823529411,0.0,0.3529411764705882,0.4117647058823529,0.6234680089276521,0.3362756766820903,0.3163559340890045,3.180832987205441,2.699513850319966,2.771782221599798,0.47058823529411764,0.4117647058823529,-0.3071120748386476,-0.409050765605643,0.3071120748386476,0.409050765605643,0.2871923322455618,0.481319136885475
chive,0.3043478260869565,0.782608695652174,0.8260869565217391,0.0,0.0,0.0,0.6690294440611056,0.30020820306579,0.2770787153782762,3.6644977792004623,2.4842551447947994,2.075074223172834,0.5217391304347827,0.0,-0.39195072868282943,-1.5894235560276284,0.39195072868282943,1.5894235560276284,0.36882124099531566,1.180242634405663
chocolate,0.2777777777777778,0.9444444444444444,0.5,0.0555555555555555,0.8333333333333334,0.3333333333333333,0.7485003136160743,0.0,0.4595519800832335,3.1395722619867223,-0.0,2.4137995646056805,0.2222222222222222,0.2777777777777778,-0.2889483335328408,-0.7257726973810419,0.2889483335328408,0.7257726973810419,0.7485003136160743,3.1395722619867223
chopsticks,0.4285714285714285,0.8095238095238095,0.9523809523809524,0.1904761904761904,0.3333333333333333,0.3809523809523809,0.2585308289867478,0.021429669635613,0.021429669635613,2.4772170014624826,1.2532975784630431,1.2639334294856337,0.523809523809524,0.19047619047619047,-0.2371011593511348,-1.2132835719768489,0.2371011593511348,1.2132835719768489,0.2371011593511348,1.2239194229994395
christmas_card,0.48,0.92,0.88,0.0,0.44,0.44,0.6475447889313191,0.2114416663522111,0.1916962052621564,3.636893804262699,1.8980933736695385,1.7322216637616483,0.4,0.44,-0.4558485836691627,-1.9046721405010505,0.4558485836691627,1.9046721405010505,0.436103122579108,1.7388004305931604
christmas_tree,0.9090909090909092,1.0,0.9545454545454546,0.5,0.6363636363636364,0.5909090909090909,0.1430903240901601,0.0906176978478811,0.1127085580419746,2.1607047528877827,1.7263472243434208,1.6493974703476992,0.045454545454545414,0.09090909090909094,-0.030381766048185488,-0.5113072825400835,0.030381766048185488,0.5113072825400835,0.052472626242279,0.43435752854436194
chute,0.4285714285714285,0.5238095238095238,0.8571428571428571,0.0,0.0476190476190476,0.0476190476190476,0.5072548482670733,0.4437859368622726,0.4380908879381083,3.039148671903071,3.182005814760214,3.182005814760214,0.4285714285714286,0.0476190476190476,-0.06916396032896505,0.14285714285714324,0.06916396032896505,-0.14285714285714324,0.06346891140480077,-0.14285714285714324
cigar,0.2777777777777778,0.8888888888888888,1.0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.3329623801568386,0.0,0.1148288697977282,2.292481250360578,-0.0,0.8166890883150209,0.7222222222222222,0.22222222222222227,-0.21813351035911038,-1.4757921620455572,0.21813351035911038,1.4757921620455572,0.3329623801568386,2.292481250360578
cigarette,0.7692307692307693,1.0,1.0,0.3846153846153846,0.5384615384615384,0.6153846153846154,0.1288270899537998,0.0285021335319441,0.0256519201787497,1.8799649487271108,0.9864267287308424,0.9219280948873624,0.23076923076923073,0.23076923076923084,-0.10317516977505009,-0.9580368538397485,0.10317516977505009,0.9580368538397485,0.1003249564218557,0.8935382199962685
cigarette_butt,0.3125,0.875,0.875,0.0,0.6875,0.75,0.7577773369549838,0.0549684003830352,0.0705105807645845,2.8453509366224363,0.946372935985442,0.7345299214394703,0.5625,0.75,-0.6872667561903993,-2.110821015182966,0.6872667561903993,2.110821015182966,0.7028089365719487,1.8989780006369943
cigarette_holder,0.1111111111111111,0.3333333333333333,0.7222222222222222,0.0,0.0,0.0,0.6317889680101252,0.5319279012048672,0.5708047642277155,3.4182958340544896,2.9182958340544896,3.334679141051595,0.6111111111111112,0.0,-0.06098420378240965,-0.08361669300289476,0.06098420378240965,0.08361669300289476,0.09986106680525797,0.5
cilantro,0.5263157894736842,0.8421052631578947,0.8947368421052632,0.0,0.0,0.0,0.5463197870677813,0.476831569381953,0.476831569381953,2.2841591278514217,2.556656707462823,2.556656707462823,0.368421052631579,0.0,-0.0694882176858283,0.2724975796114011,0.0694882176858283,-0.2724975796114011,0.0694882176858283,-0.2724975796114011
cinnamon,0.3157894736842105,0.7894736842105263,0.8421052631578947,0.1052631578947368,0.2105263157894736,0.2105263157894736,0.4844277618983275,0.3004678892382653,0.3004678892382653,2.9219280948873623,2.058813890331201,2.058813890331201,0.5263157894736842,0.1052631578947368,-0.1839598726600622,-0.8631142045561613,0.1839598726600622,0.8631142045561613,0.1839598726600622,0.8631142045561613
clam,0.2631578947368421,0.8421052631578947,0.9444444444444444,0.0526315789473684,0.2631578947368421,0.2777777777777778,0.5249867031937783,0.2466677534851912,0.269638862413077,3.852168723603281,2.0487949406953985,2.2987949406953985,0.6812865497076024,0.2251461988304094,-0.2553478407807013,-1.5533737829078826,0.2553478407807013,1.5533737829078826,0.27831894970858706,1.8033737829078826
clarinet,0.8,0.96,1.0,0.16,0.32,0.32,0.1656529337612861,0.1112563221614311,0.114994438330435,1.9254106352407232,1.9274512249645188,2.1234786725698864,0.19999999999999996,0.16,-0.05065849543085109,0.19806803732916323,0.05065849543085109,-0.19806803732916323,0.054396611599854996,-0.002040589723795616
clasp,0.2222222222222222,0.8888888888888888,0.925925925925926,0.074074074074074,0.074074074074074,0.074074074074074,0.4825294231988498,0.5034666466931041,0.4773962822430415,3.5219280948873624,3.384183719779189,3.5219280948873624,0.7037037037037038,0.0,-0.005133140955808302,0.0,0.005133140955808302,0.0,-0.020937223494254364,0.1377443751081735
clay,0.3333333333333333,0.8,0.8666666666666667,0.0,0.1333333333333333,0.1333333333333333,0.725435426435106,0.545230235636466,0.5696992212759588,2.4056390622295662,2.5503407095463886,2.5503407095463886,0.5333333333333334,0.1333333333333333,-0.1557362051591471,0.14470164731682233,0.1557362051591471,-0.14470164731682233,0.18020519079863995,-0.14470164731682233
cleat,0.1333333333333333,0.9333333333333332,0.7333333333333333,0.0,0.0,0.0,0.6632593354432013,0.5071317188543141,0.574817600480708,3.4594316186372978,1.75,2.725480556997868,0.6,0.0,-0.0884417349624933,-0.7339510616394298,0.0884417349624933,0.7339510616394298,0.15612761658888719,1.7094316186372978
cleaver,0.2666666666666666,0.9333333333333332,0.9333333333333332,0.2,0.2666666666666666,0.2666666666666666,0.3051715235009279,0.097940364609322,0.1468758003491672,2.2998963911678914,0.9182958340544896,1.198117421130403,0.6666666666666666,0.0666666666666666,-0.15829572315176071,-1.1017789700374883,0.15829572315176071,1.1017789700374883,0.20723115889160593,1.3816005571134018
clipboard,0.9375,1.0,1.0,0.8125,0.875,0.875,0.0572599186464111,0.0536811737310104,0.0536811737310104,0.6998428398862386,0.6685644431995964,0.6685644431995964,0.0625,0.0625,-0.0035787449154007014,-0.03127839668664223,0.0035787449154007014,0.03127839668664223,0.0035787449154007014,0.03127839668664223
clipper1,0.5416666666666666,0.9166666666666666,1.0,0.0,0.0,0.0,0.5308492794940803,0.4395733627301237,0.4395733627301237,2.450825794518088,0.946372935985442,0.946372935985442,0.45833333333333337,0.0,-0.09127591676395663,-1.5044528585326458,0.09127591676395663,1.5044528585326458,0.09127591676395663,1.5044528585326458
clipper2,0.2,1.0,1.0,0.05,0.05,0.05,0.5807386059792591,0.5619967479269314,0.5601223227293588,3.238901256602631,0.9933927290103626,1.3699740752745009,0.8,0.0,-0.02061628324990028,-1.86892718132813,0.02061628324990028,1.86892718132813,0.018741858052327642,2.2455085275922686
cloak,0.5384615384615384,1.0,0.7692307692307693,0.0769230769230769,0.5384615384615384,0.5384615384615384,0.4897833794419788,0.1282609175487805,0.1282609175487805,2.721928094887362,1.3567796494470397,1.3567796494470397,0.23076923076923084,0.46153846153846156,-0.3615224618931983,-1.3651484454403224,0.3615224618931983,1.3651484454403224,0.3615224618931983,1.3651484454403224
clock,0.9090909090909092,0.9090909090909092,1.0,0.9090909090909092,0.8181818181818182,0.9090909090909092,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clothesline,0.4210526315789473,1.0,0.8947368421052632,0.2105263157894736,0.5263157894736842,0.5789473684210527,0.3805426133189443,0.1336660187427414,0.1644622262465739,3.2402239289418513,1.0949143184120975,1.4966407621868585,0.4736842105263159,0.3684210526315791,-0.2160803870723704,-1.7435831667549928,0.2160803870723704,1.7435831667549928,0.2468765945762029,2.145309610529754
clothespin,0.5789473684210527,1.0,0.7894736842105263,0.0,0.1052631578947368,0.1052631578947368,0.5039832604655228,0.3397683055245579,0.3050921051876873,3.6168746059562222,1.875,2.038159681645953,0.21052631578947367,0.1052631578947368,-0.19889115527783546,-1.5787149243102694,0.19889115527783546,1.5787149243102694,0.16421495494096489,1.7418746059562222
cloud,0.0588235294117647,1.0,0.7647058823529411,0.1176470588235294,0.8823529411764706,0.5882352941176471,0.6683745589557962,0.0,0.2574488071940127,3.6644977792004623,-0.0,1.6922718656836109,0.7058823529411764,0.4705882352941177,-0.41092575176178353,-1.9722259135168514,0.41092575176178353,1.9722259135168514,0.6683745589557962,3.6644977792004623
clove,0.2,0.5333333333333333,0.6,0.0,0.0,0.0666666666666666,0.6982049889496562,0.621675488706591,0.5525395867275683,2.0,2.2516291673878226,2.75,0.39999999999999997,0.0666666666666666,-0.1456654022220879,0.75,0.1456654022220879,-0.75,0.07652950024306526,-0.2516291673878226
clover,0.3636363636363636,0.9090909090909092,0.7272727272727273,0.0,0.3636363636363636,0.2727272727272727,0.5358907985783077,0.2010668757494538,0.3057923675589537,1.8799649487271108,2.2810361125534233,2.4056390622295662,0.3636363636363637,0.2727272727272727,-0.23009843101935396,0.5256741135024554,0.23009843101935396,-0.5256741135024554,0.33482392282885387,-0.40107116382631247
coal,0.15,0.6,0.7,0.05,0.35,0.2,0.6205244920011893,0.3071217039127445,0.4620046552241076,2.7321588913645702,2.1774212838293647,2.4662478973127313,0.5499999999999999,0.15000000000000002,-0.1585198367770817,-0.26591099405183893,0.1585198367770817,0.26591099405183893,0.3134027880884448,0.5547376075352055
coaster,0.3,0.65,0.85,0.0,0.3,0.3,0.7053882396367983,0.3303494612441954,0.3533495898406513,3.5465935642949384,1.8919954870390203,2.0741647430225756,0.55,0.3,-0.352038649796147,-1.4724288212723629,0.352038649796147,1.4724288212723629,0.3750387783926029,1.6545980772559181
coat,0.8695652173913043,1.0,0.9565217391304348,0.3043478260869565,0.6086956521739131,0.6086956521739131,0.2935400187196383,0.0897448127052019,0.0897448127052019,2.17838982472352,1.143320102127766,1.143320102127766,0.08695652173913049,0.3043478260869566,-0.2037952060144364,-1.035069722595754,0.2037952060144364,1.035069722595754,0.2037952060144364,1.035069722595754
coat_rack,0.85,1.0,0.95,0.45,0.45,0.45,0.0994272417326324,0.0517778967246722,0.0616319705881064,1.5546097612655667,1.5546097612655667,1.6879430945989,0.09999999999999998,0.0,-0.037795271144526,0.1333333333333333,0.037795271144526,-0.1333333333333333,0.0476493450079602,0.0
cobra,0.4666666666666667,1.0,0.9333333333333332,0.0,0.4666666666666667,0.2666666666666666,0.613218200849627,0.1631126247476291,0.3160027258615491,3.095795255000934,1.4911148500551858,2.3685225277282065,0.46666666666666656,0.2666666666666666,-0.2972154749880779,-0.7272727272727275,0.2972154749880779,0.7272727272727275,0.45010557610199786,1.6046804049457482
cockatoo,0.9,0.9,1.0,0.05,0.3,0.35,0.3617595432130658,0.1865100962328964,0.1761484242199577,2.558051076544457,1.221047785179718,1.2326602568158205,0.09999999999999998,0.3,-0.18561111899310812,-1.3253908197286364,0.18561111899310812,1.3253908197286364,0.1752494469801694,1.337003291364739
cockroach,0.7647058823529411,1.0,0.9411764705882352,0.4117647058823529,0.6470588235294118,0.7058823529411765,0.2296164920483278,0.1097157683744002,0.0941435318894219,2.064042639445697,1.0529815751302694,1.014097655573916,0.17647058823529405,0.2941176470588236,-0.1354729601589059,-1.049944983871781,0.1354729601589059,1.049944983871781,0.1199007236739276,1.0110610643154276
cocktail,0.6,1.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.2249611082956573,0.1825978427224003,0.2037949200891899,1.4885252948977483,1.2389012566026305,1.4885252948977483,0.4,0.0,-0.0211661882064674,0.0,0.0211661882064674,0.0,0.04236326557325701,0.2496240382951178
coconut,0.1428571428571428,1.0,0.6428571428571429,0.0714285714285714,0.7857142857142857,0.5714285714285714,0.4610113442611551,0.0,0.1989842631067451,3.169925001442312,0.6193821946787638,1.584962500721156,0.5000000000000001,0.5,-0.26202708115441,-1.584962500721156,0.26202708115441,1.584962500721156,0.4610113442611551,2.5505428067635485
cocoon,0.2352941176470588,0.8235294117647058,0.6470588235294118,0.0,0.2941176470588235,0.1764705882352941,0.6891289378804318,0.2711166037210671,0.4644558162279234,2.8073904508767225,2.1339375660949167,3.182005814760214,0.41176470588235303,0.1764705882352941,-0.2246731216525084,0.3746153638834917,0.2246731216525084,-0.3746153638834917,0.41801233415936473,0.6734528847818058
coffee,0.45,1.0,1.0,0.2,0.75,0.75,0.5677815115140165,0.0663514611887705,0.0834395606280384,2.794653473544342,0.8030717273241024,0.9141828384352136,0.55,0.55,-0.4843419508859781,-1.8804706351091283,0.4843419508859781,1.8804706351091283,0.501430050325246,1.9915817462202394
coffee_bean,0.2941176470588235,0.9411764705882352,0.8823529411764706,0.1764705882352941,0.6470588235294118,0.7058823529411765,0.4700555580229528,0.0386285966611762,0.0358694111853779,3.180832987205441,0.7732283485249176,0.7345299214394703,0.5882352941176471,0.5294117647058825,-0.4341861468375749,-2.446303065765971,0.4341861468375749,2.446303065765971,0.4314269613617766,2.4076046386805237
coffee_filter,0.1176470588235294,0.6470588235294118,0.8235294117647058,0.0,0.1764705882352941,0.1176470588235294,0.6944889398230338,0.4634772943705255,0.5059812756187893,3.2516291673878226,1.8230264907128848,2.125814583693911,0.7058823529411764,0.1176470588235294,-0.18850766420424458,-1.1258145836939115,0.18850766420424458,1.1258145836939115,0.23101164545250835,1.4286026766749378
coffee_pot,0.3125,1.0,0.75,0.125,0.125,0.1875,0.4544616600374326,0.2349933916660963,0.2384341447084889,2.9219280948873623,2.918295834054489,2.8453509366224363,0.4375,0.0625,-0.2160275153289437,-0.07657715826492595,0.2160275153289437,0.07657715826492595,0.2194682683713363,0.0036322608328731576
